ID,a39758dae,10596ddee,8132d18b8,c0085a739,9509f66b0,f06078487,ecbd077d0,6dcd9e752,849c542c3,d709df8f9,025dea3b3,f902239b9,cd15bb515,236910072,5a6a1ec1a,22610c726,1c62e29a7,8e1822aa3,c77f6dbfe,acc744336,890163e1a,097836097,bf89fac56,26df61cc3,4a14d4e94,a3f2345bf,1931ccfdd,212efda42,538df95cd,13a2ecd25,896d1c52d,f5723deba,854e37761,f0aec6c6b,b0868a049,8c922fa9a,20a325694,b5a25e7c9,ccc9ba695,a2e5adf89,64406f348,c036f4785,97ea72529,56e98e3ad,3adf5e2b5,61c1b7eb6,db3839ab0,7bde71e2f,556fb6bc0,2ca23426b,7af2b8f44,8f3740670,nz_mean,nz_log_mean_exp,nz_median,nz_std,nz_kurtosis,nz_min,sum,max,zero_count,mean,log_mean_exp,median,std,kurtosis,log_leak
01bf430de,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13108333.333333334,7978815.222495462,20000000.0,8824717.721102634,-1.792366136955348,1000000.0,471900000.0,20000000.0,4955,94550.19034261671,0.1214594305528084,0.0,1333013.2037749442,216.66130100097425,16.811242881518265
01db20056,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24231828.015,13028622.663518887,10000000.0,27810475.797230434,2.719149081680985,500000.0,1066200432.66,106200000.0,4947,213624.61083149668,0.1553777782637788,0.0,3434628.2427021,598.2862888490245,16.118095750958314
020b34e31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14800000.0,0.0,0.0,9772041.09589041,1622665.8680713535,1600000.0,25648644.13239265,11.324136259440307,100000.0,713359000.0,119300000.0,4918,142929.07233019435,0.23263032480498566,0.0,3296759.379993611,1012.3419476037047,15.424948670398354
02111eb6f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,7745966.725210381,8000000.0,2309401.076758503,-6.0,6000000.0,32000000.0,10000000.0,4987,6411.540773392106,0.012794183935574034,0.0,233383.59398838686,1520.6849147572411,16.012735246411598
021f11b0c,50000.0,0.0,0.0,0.0,0.0,61714000.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61714000.0,0.0,0.0,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11576782.353308823,3258213.0528639997,4234000.0,18571409.641603984,3.9141232567906674,20000.0,3148884800.1000004,91536000.0,4719,630912.6027048689,1.2643574840519496,0.0,5063414.281293959,135.3699017146367,17.363344775383013
025b6897a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950000.0,0.0,0.0,0.0,0.0,0.0,0.0,9656148.96537931,1712570.6543470449,3344666.66,14704267.341306694,6.873854690723967,4000.0,1400141599.98,76000000.0,4846,280533.2798998197,0.5174060001613281,0.0,2978285.420356518,311.6424237680107,15.201805169084134
026c1767f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145454.5454545454,1826544.9795624882,2000000.0,3528275.396383802,1.2705046899811565,400000.0,34600000.0,10000000.0,4980,6932.478461230215,0.032286928641148786,0.0,216123.68250918487,1854.2087743264171,14.316286451937186
0270d1d7b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26000000.0,21908902.486938886,26000000.0,19798989.87322333,,12000000.0,52000000.0,40000000.0,4989,10418.753756762171,0.006796142817915423,0.0,591092.569579888,4234.229915643789,15.319588176962746
027484f21,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3171634.7004519776,1391724.8914294047,1580000.0,5139610.0751324715,40.340336503901455,20000.0,561379341.98,50096000.0,4814,112478.32938890002,0.6514824937005896,0.0,1129535.2879626034,851.5535705613763,16.395727463314174
028020c53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4498571.428571428,378716.4293884463,86000.0,6346280.724405991,1.0302570169872975,8000.0,62980000.0,20000000.0,4977,12618.713684632337,0.036686512291885305,0.0,401925.20899999264,1530.4002436863727,16.118095750958314
02869e5f9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,1217237.0209022556,781190.8529886893,800000.0,1153273.5216825833,4.355516213623984,44000.0,161892523.78,6050000.0,4858,32436.89116008816,0.4355886265593649,0.0,271334.3923615584,188.49860242137424,14.711598990684092
02aa73470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786666.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160000.0,0.0,0.0,0.0,0.0,0.0,0.0,1936366.7933858267,737553.6795560925,570000.0,3918463.910107526,39.1570189132596,120000.0,491837165.52,40000000.0,4737,98544.8137687838,0.9889390067494804,0.0,979607.9217663883,677.3149089370088,16.12308329197184
02c00f064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481794.8717948718,327912.0945302732,150000.0,3472748.700347102,9.540067586097035,50000.0,57790000.0,16000000.0,4952,11578.841915447805,0.1043341421077563,0.0,329949.03314616554,1591.8129618033427,14.151983508870947
02d144b6b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5862745.098039215,4043327.4685971085,4000000.0,5820720.257298532,2.8250035756614076,1000000.0,299000000.0,24000000.0,4940,59907.83410138249,0.16818131785481807,0.0,828970.3826502851,472.6201615665893,14.508658238524095
02d2b0a64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000000.0,16970562.750211786,17000000.0,1095445.1150103323,-3.3333333333333344,16000000.0,102000000.0,18000000.0,4985,20436.786215187338,0.02021400220055329,0.0,590152.225157991,839.1169339926412,0.0
02d4da4c6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153142.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13853682.539607843,2092005.0351561415,980000.0,24316219.891199443,5.3227339171252215,100000.0,706537809.52,100000000.0,4940,141562.37417751952,0.1603419582191547,0.0,2804664.695679976,825.2813346927104,12.354496960983985
02d69b525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7661306.12244898,188065.34775716838,30000.0,16268276.207346106,4.948593904749508,20000.0,375404000.0,70000000.0,4942,75216.18914045281,0.12663037310288594,0.0,1765363.447154007,880.5829234462321,0.0
02d791038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3816167.3556016595,659542.7321748473,500000.0,10930399.932222972,25.954214076523517,4000.0,919696332.6999999,75140000.0,4750,184270.95425766378,0.9098239241247065,0.0,2532906.322319894,587.285105135591,12.611541086966115
02e34c8e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,684670.7640329216,268093.13121716847,283333.34,983849.941171687,6.171211516722004,50000.0,166374995.66000003,6000000.0,4748,33335.00213584452,0.8377671573253032,0.0,262030.1790779987,168.94461412777878,11.51293546492023
02f97498e,0.0,0.0,0.0,0.0,0.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400000.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,600000.0,9066400.0,2332374.2801591796,2730000.0,20329279.272787906,27.982539264879993,20000.0,2266600000.0,162000000.0,4741,454137.4474053296,1.084318373005498,0.0,4953231.645725309,555.2122240494689,15.894952224644102
02fc56b21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19513592.15661765,1455123.3411174926,3672500.0,103591377.44686782,64.25064512138107,2000.0,2653848533.3,860660000.0,4855,531726.8149268684,0.4720859326193753,0.0,17332556.595369793,2430.329451944795,16.811242881518265
030edce8a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20750900.90108108,10125466.932532655,10000000.0,33977870.95388381,20.399949942335002,500000.0,1535566666.68,200000000.0,4917,307667.13417751953,0.27018536438358504,0.0,4814601.528125489,1232.0033839430089,16.777341331911547
031ddd56a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11200000.0,2221302.1855916646,2600000.0,21717734.688498247,4.948770830076278,400000.0,56000000.0,50000000.0,4986,11220.196353436186,0.014747645566619122,0.0,709682.7693180774,4936.248133554334,0.0
032818895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10146000.0,10058555.405582065,9840000.0,1676031.0259658082,30.000000000000007,9840000.0,304380000.0,19020000.0,4961,60985.774393909036,0.1017700884430929,0.0,794664.0623193426,195.43751322582366,0.0
032beb98c,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4361699.346470589,2034797.7471137398,2000000.0,7217186.465095399,12.770253022377462,80000.0,444893333.34000003,40000000.0,4889,89139.11707874174,0.34563075462636045,0.0,1198002.628795416,667.7263923305512,17.147715103853763
03498d10d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996920.0,332786.7314020002,907680.0,974497.7225217102,-1.9583813808449362,14000.0,7975360.0,2256000.0,4983,1597.9483069525145,0.02059021507721357,0.0,54064.40966201644,1421.3291915008713,11.522885696764481
034c32bb4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26747351.59821918,9982068.331638318,10000000.0,32790046.126767054,0.6207810953600248,200000.0,7810226666.68,110000000.0,4699,1564862.0850891606,1.5673883537107238,0.0,10105261.675363058,72.38114945547876,16.012735246411598
034e7a354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,7143398.692810457,3402647.599462122,3000000.0,11609539.643815083,20.048892739064716,200000.0,1092940000.0,80000000.0,4838,218982.167902224,0.585747460342145,0.0,2371116.5372349136,590.3846855752845,16.300417291085605
035419398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9948000.0,1226000.0,16480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5784000.0,0.0,10754000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5880748.378307692,3644366.0367206507,4378000.0,5622817.721533497,7.010334905186476,82000.0,2293491867.54,38316000.0,4601,459525.5194429974,2.2563377021711277,0.0,2226286.0920364675,75.28214088493385,13.881299234831427
0357f3417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23935172.413793102,10017516.428794418,16000000.0,23936019.871537548,0.5239081628939979,60000.0,694120000.0,80000000.0,4962,139074.3338008415,0.09819036311131285,0.0,2554397.0861304426,625.1513758349992,16.118095750958314
035b68a24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,9261734.741830988,1304762.4998495448,2000000.0,25519457.450216558,43.88205970875037,6000.0,1315166333.3400002,200000000.0,4849,263507.58031256264,0.49277479249415723,0.0,4557787.216879466,1512.0996398035913,17.034386422832473
0360e2d7e,0.0,0.0,26000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000000.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17113872.093023255,4738802.204104704,18000000.0,18679564.603690505,16.98132364250231,30000.0,1471793000.0,116000000.0,4905,294889.40092165896,0.3032524576292433,0.0,3302175.828661559,630.2066607453812,11.264476926102367
03967601f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22359090.90909091,16801568.732703235,20000000.0,15433070.832620295,-0.7079964536287178,5000000.0,491900000.0,50200000.0,4969,98557.40332598677,0.07609067341843789,0.0,1787942.7847287834,518.4588910595692,15.424948670398354
03a963ee8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3054776.858773006,877529.7397017451,2857666.66,3864154.33887947,9.723556634215836,4000.0,497928627.98,22000000.0,4828,99765.30314165498,0.5635066464240593,0.0,882962.5877842344,285.40931859213947,15.201805169084134
03c23ecdf,45000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,42439628.856140345,37695848.85488199,40000000.0,23865458.734029584,11.73534249027348,10000000.0,9676235379.2,200000000.0,4763,1938736.802083751,1.218717295976775,0.0,10219890.151098246,75.82964711364117,17.296750678069195
03d938c35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400000.0,0.0,0.0,0.0,0.0,0.0,1844444.4444444445,1698963.1297968486,1500000.0,1082740.5247912158,20.082060153244715,1500000.0,99600000.0,8000000.0,4937,19955.92065718293,0.16790447537821002,0.0,221061.56266861022,443.5361143987794,12.206077645517674
03e106196,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224159.65789473685,84223.37611355873,76000.0,428274.7205786836,18.481090041554907,4000.0,17036134.0,2452000.0,4915,3413.370867561611,0.18850676363578509,0.0,59248.98390392888,1219.2283716694146,13.3374763699232
03ec1414d,0.0,0.0,33900000.0,0.0,300000.0,33900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,3420000.0,300000.0,0.0,0.0,0.0,0.0,0.0,33900000.0,6100000.0,0.0,500000.0,350000.0,0.0,0.0,0.0,0.0,33900000.0,1000000.0,61720000.0,0.0,0.0,14300000.0,0.0,0.0,0.0,0.0,3420000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685000.0,13837400.960384153,3227723.495509392,3420000.0,21323923.535823178,1.0779756647677683,140000.0,11526555000.0,65280000.0,4158,2309468.0424764575,11.199374329179696,0.0,10121465.073941449,27.753674277661666,12.206077645517674
03f924fe6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,30698711.538589746,17261632.141248647,16000000.0,39450927.48653904,8.953154803601663,40000.0,4788999000.02,240000000.0,4835,959526.9485113205,0.6834651182711987,0.0,8768443.551925208,298.6853394256008,16.118095750958314
040843487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4892307.692307692,4844341.76412052,5000000.0,533943.9613350392,26.54055606584975,2000000.0,318000000.0,5000000.0,4926,63714.68643558405,0.22198189054238301,0.0,558005.8126189457,73.73662411404152,15.424948670398354
0424bf0f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,7481192.1179310335,1785386.3817612615,1000000.0,14318336.959300974,10.699349043309015,20000.0,1084772857.1,80000000.0,4846,217345.79384892806,0.5192427421504175,0.0,2737762.009051337,453.36141991944777,14.64406281221155
042cdc62a,0.0,0.0,0.0,0.0,0.0,0.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,837701.754385965,81363.77830789171,58000.0,2027303.2495716524,34.970740847386246,16000.0,190996000.0,20000000.0,4763,38268.08254858746,0.6761762289848272,0.0,466438.6036801802,731.0544460554433,15.182962087736456
