leaked_target_0,leaked_target_1,leaked_target_2,leaked_target_3,leaked_target_4,leaked_target_5,leaked_target_6,leaked_target_7,leaked_target_8,leaked_target_9,leaked_target_10,leaked_target_11,leaked_target_12,leaked_target_13,leaked_target_14,leaked_target_15,leaked_target_16,leaked_target_17,leaked_target_18,leaked_target_19,leaked_target_20,leaked_target_21,leaked_target_22,leaked_target_23,leaked_target_24,leaked_target_25,leaked_target_26,leaked_target_27,leaked_target_28,leaked_target_29,leaked_target_30,leaked_target_31,leaked_target_32,leaked_target_33,leaked_target_34,leaked_target_35,leaked_target_36,leaked_target_37,compiled_leak
,,,,,,4000000.0,,,,,,,4000000.0,4000000.0,4000000.0,,,,,,,,4000000.0,,,,,,6000000.0,,6000000.0,6000000.0,4000000.0,,,,,4000000.0
11852000.0,11852000.0,,11852000.0,11852000.0,11852000.0,11852000.0,,11852000.0,11852000.0,11852000.0,11852000.0,,11852000.0,,,11852000.0,,11852000.0,,,,,,,,,,11852000.0,11852000.0,,,,11852000.0,11852000.0,11852000.0,,11852000.0,11852000.0
,,8000000.0,8000000.0,8000000.0,,,,,,,,,,,,,8000000.0,,,,,,,,,,,,,,,,,,,,,8000000.0
5000000.0,,,,5000000.0,,5000000.0,,,,,5000000.0,,,5000000.0,,5000000.0,,5000000.0,,,,,,,,,,,,,,,,,,,,5000000.0
,,410000.0,,,,,,,,,,,410000.0,,410000.0,,410000.0,,,,,,,410000.0,410000.0,410000.0,,,410000.0,,410000.0,410000.0,410000.0,,410000.0,410000.0,,410000.0
,,,,,,,,,,,40000000.0,,,40000000.0,,,,40000000.0,40000000.0,,,,,,,,,,,,,,,,,,800000.0,40000000.0
2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,2000000.0,,,,200000.0,2000000.0
,,,,103000.0,,,,,,103000.0,,,,,,,,,,,103000.0,,,,,,,,,,,,,,,,88000.0,103000.0
,21333333.34,,,,21333333.34,,21333333.34,21333333.34,21333333.34,,,21333333.34,21333333.34,,21333333.34,21333333.34,,21333333.34,,,,21333333.34,,,,,,,,,21333333.34,,,,,11326666.66,,21333333.34
,,,100000.0,,100000.0,100000.0,100000.0,,100000.0,100000.0,,100000.0,,,,,,,,,100000.0,,,,,100000.0,,,,100000.0,,,,,,,,100000.0
,7913333.34,,,,7913333.34,,,,,7913333.34,,,,,,,,,,,,,7913333.34,,,,,,,,,,,,,,,7913333.34
2840000.0,,,,2840000.0,2840000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2840000.0
11973333.34,11973333.34,11973333.34,11973333.34,11973333.34,11973333.34,,11973333.34,11973333.34,11973333.34,11973333.34,,11973333.34,11973333.34,11973333.34,11973333.34,11973333.34,11973333.34,11973333.34,11973333.34,11973333.34,11973333.34,11973333.34,,,11973333.34,,,,,,,,,,,,,11973333.34
1400000.0,,1400000.0,,,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,,,,,,,,,,,1400000.0,,1400000.0,,,1400000.0,,1400000.0,1400000.0,1400000.0,1400000.0,,,1400000.0,,,,,1400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6000000.0,6000000.0,6000000.0,,,,,6000000.0,6000000.0,,6000000.0,6000000.0,6000000.0,,,,,6000000.0,6000000.0,6000000.0,,,,,,,,6000000.0,6000000.0,,,6000000.0,,,,6000000.0,,6000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148000.0,,1148000.0,,1148000.0,1148000.0,,1148000.0,1148000.0,,1148000.0,1148000.0,1148000.0,1148000.0,1148000.0,,1148000.0,1148000.0,1148000.0,1148000.0,1148000.0,1148000.0,1148000.0,1148000.0,,,1148000.0,1148000.0,1148000.0,1148000.0,,,1148000.0,1148000.0,1148000.0,1148000.0,1148000.0,,1148000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,10000000.0,,,,,,,,,10000000.0,,,,,10000000.0,,,,,,,,,,,,,,10000000.0
,,,,5000000.0,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0
,,,,,,,,3600000.0,,,,3600000.0,,3600000.0,3600000.0,,,,,,,,,,,,,,3600000.0,,,,,,,,,3600000.0
500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,,500000.0,500000.0,500000.0,,500000.0,500000.0,500000.0,,500000.0
,,,,,,,1916000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916000.0
300000.0,,,,,,,,,,,,,,,300000.0,300000.0,,,,,300000.0,,300000.0,,,,,,,,,,,,,,,300000.0
,,,1800000.0,,1800000.0,,,,,,,,,,,,,1800000.0,,,1800000.0,,,1800000.0,1800000.0,1800000.0,,1800000.0,1800000.0,1800000.0,1800000.0,1800000.0,1800000.0,,,,,1800000.0
1900000.0,1900000.0,1900000.0,1900000.0,,,,,,,,,,1900000.0,1900000.0,1900000.0,1900000.0,,1900000.0,,1900000.0,,,,,1900000.0,,,1900000.0,,,,,1900000.0,,,,,1900000.0
193333.34,,,,,,,,,,,,,,193333.34,,,,,,,,,,,,2000000.0,,,,,,,,,,,,193333.34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,400000.0,,,,400000.0,400000.0,400000.0,,,,,,,,400000.0,,,400000.0,,,,,,,,400000.0,400000.0,,,,,,,,,,,400000.0
4100000.0,4100000.0,4100000.0,4100000.0,4100000.0,4100000.0,,4100000.0,4100000.0,4100000.0,,4100000.0,,4100000.0,,,,4100000.0,4100000.0,,4100000.0,4100000.0,,,4100000.0,,4100000.0,,,,,,4100000.0,,,,,,4100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9300000.0,9300000.0,9300000.0,9300000.0,,,9300000.0,,,,9300000.0,9300000.0,,,,,,,9300000.0,,,,9300000.0,,9300000.0,,9300000.0,,,,9300000.0,,9300000.0,,9300000.0,9300000.0,9300000.0,9300000.0
4676000.0,,,4676000.0,,4676000.0,,4676000.0,,4676000.0,4676000.0,4676000.0,4676000.0,,,4676000.0,4676000.0,4676000.0,4676000.0,4676000.0,4676000.0,,4676000.0,,4676000.0,4676000.0,4676000.0,4676000.0,,,4676000.0,,,4676000.0,4100000.0,,,,4676000.0
,6000000.0,,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3600000.0,,,3600000.0,,,,,,3600000.0,3600000.0,,,,,,,3600000.0,3600000.0,3600000.0,3600000.0,,,,,,3600000.0,,,,,,,,3600000.0
4000000.0,,4000000.0,,,,,4000000.0,,4000000.0,4000000.0,,,,,4000000.0,4000000.0,,4000000.0,,,,4000000.0,,4000000.0,,,,,4000000.0,,,4000000.0,,4000000.0,,,,4000000.0
,,,,,,,,,,,600000.0,,,,,,,,600000.0,,,,,,,600000.0,,,,,,,,,,,,600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300000.0,,300000.0,300000.0,,,300000.0,,300000.0,300000.0,,,,300000.0,,300000.0,,300000.0,,,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,,300000.0,,,300000.0,,,300000.0,300000.0,300000.0,,,300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10000000.0,,10000000.0,10000000.0,,10000000.0,,,10000000.0,10000000.0,10000000.0,,10000000.0,10000000.0,,,,10000000.0,10000000.0,,10000000.0,,,,,10000000.0,,10000000.0,,,,,,,,,,10000000.0
5187333.34,5187333.34,5187333.34,5187333.34,,,5187333.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5187333.34
,,,,,,,,,,,,,446000.0,,,,,,,,,,,,,,,,,,,,,,446000.0,,,446000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5000000.0,5000000.0,,,,,,,,,5000000.0,,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,5000000.0,5000000.0,5000000.0,,,,,5000000.0,,5000000.0,,,,,,,,,,,5000000.0
,,400000.0,,,400000.0,400000.0,400000.0,,,,,400000.0,,400000.0,400000.0,,,,,,,400000.0,,400000.0,,,,,,400000.0,,,,,,,,400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8400000.0,8400000.0,8400000.0,,,,,8400000.0,8400000.0,8400000.0,,,8400000.0,,8400000.0,,8400000.0,8400000.0,,,,8400000.0,,,8400000.0,,,,8400000.0,8400000.0,8400000.0,,,8400000.0,8400000.0,,,,8400000.0
,,,,,,,,,16000000.0,,,,,,,,,,,,,,,,,,,,16000000.0,,16000000.0,,,,,,,16000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,360000.0,,,,,,,,,,,360000.0,,300000.0,,,360000.0
,,10000000.0,10000000.0,,,10000000.0,10000000.0,10000000.0,10000000.0,,10000000.0,10000000.0,,,,,,,10000000.0,10000000.0,10000000.0,,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,,,10000000.0
,,4000000.0,,,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,,4000000.0,4000000.0,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,4000000.0
,,30000000.0,30000000.0,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385500.0,30000000.0
,1192000.0,,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0
,1200000.0,1200000.0,,,1200000.0,,1200000.0,,,,,,1200000.0,,1200000.0,,1200000.0,,1200000.0,,1200000.0,1200000.0,,,1200000.0,,,,1200000.0,1200000.0,1200000.0,,1200000.0,,,,,1200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,400000.0,,,,,400000.0,,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,400000.0
,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,,406000.0,406000.0,406000.0,,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0
,,,,,151750.0,151750.0,,,,,,,,,151750.0,,,,,,,,,,,,,,,,,,,,,,,151750.0
,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,5000000.0,,,5000000.0,,5000000.0,,5000000.0,,,5000000.0,,,,,,,,,,,,,,,,,,,5000000.0
,,14117000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14117000.0
,,,,,,,,,,,,,,2000000.0,,,,,,2000000.0,,2000000.0,,,,,2000000.0,,2000000.0,,,,,,,,,2000000.0
10000000.0,,,,,10000000.0,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
4000000.0,,,,,4000000.0,,,4000000.0,,4000000.0,,,,,,4000000.0,,,,,4000000.0,,4000000.0,,,,,,4000000.0,,,,,,,,,4000000.0
,,,,,,,,,,,,14000000.0,,14000000.0,,,,,,,,,,,,,,,,,,,,,,,,14000000.0
2900000.0,,2900000.0,2900000.0,2900000.0,2900000.0,2900000.0,2900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900000.0
,,,,,1630000.0,1630000.0,1630000.0,,,,1630000.0,1630000.0,1630000.0,1630000.0,1630000.0,1630000.0,1630000.0,,1630000.0,,1630000.0,,1630000.0,1630000.0,1630000.0,1630000.0,1630000.0,1630000.0,1630000.0,1630000.0,,,1630000.0,1630000.0,,,,1630000.0
1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,,1477600.0
16072000.0,16072000.0,,16072000.0,,16072000.0,,,,16072000.0,,16072000.0,16072000.0,,16072000.0,16072000.0,16072000.0,16072000.0,16072000.0,16072000.0,16072000.0,,,16072000.0,16072000.0,,,,,,,16072000.0,,,,,,,16072000.0
13800000.0,13800000.0,,,13800000.0,,13800000.0,13800000.0,13800000.0,13800000.0,13800000.0,13800000.0,13800000.0,13800000.0,13800000.0,13800000.0,,13800000.0,,13800000.0,13800000.0,13800000.0,,,,13800000.0,,,13800000.0,13800000.0,,13800000.0,,13800000.0,,13800000.0,13800000.0,,13800000.0
,,,,,,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
1610000.0,1610000.0,1610000.0,1610000.0,1610000.0,1610000.0,1610000.0,,1610000.0,,1610000.0,1610000.0,1610000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610000.0
10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
,,,,,,,,,,,,9000000.0,,,,,,,9000000.0,,,9000000.0,,,,,,,,,,,,,,,,9000000.0
,,,,,20000000.0,,,,,,,,,,,,,,,,,20000000.0,,,,,,,,,,2000000.0,,,,,,20000000.0
7510000.0,7510000.0,7510000.0,,,,7510000.0,,7510000.0,7510000.0,,,,,,,,,,7510000.0,,,,,,,,,,,,,,,,,,,7510000.0
,872000.0,,,,,,,,,,,872000.0,,872000.0,,,,,,,,,,,,,,,,,,,,,,,,872000.0
,,,,,,40000.0,,,,,40000.0,,,,,,,,,,40000.0,40000.0,40000.0,,,,,,,,,,,,,,,40000.0
3000000.0,,,,,3000000.0,,3000000.0,,,,,,,,3000000.0,3000000.0,3000000.0,,,,3000000.0,,,,,3000000.0,,,3000000.0,3000000.0,,,,3000000.0,,,,3000000.0
500000.0,,500000.0,,500000.0,500000.0,500000.0,500000.0,,,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,,500000.0,,500000.0,500000.0,500000.0,500000.0,,,500000.0,,,500000.0,,500000.0,,500000.0,,500000.0,,,,500000.0
,,,,,,,,,,,,,7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,7000000.0
1200000.0,,,,,,,,,1200000.0,,,,,,,,,1200000.0,,,,1200000.0,1200000.0,1200000.0,,1200000.0,1200000.0,1200000.0,,1200000.0,,,,,,,,1200000.0
2000000.0,2000000.0,2000000.0,,,2000000.0,2000000.0,,2000000.0,2000000.0,,,,,,2000000.0,2000000.0,,,2000000.0,2000000.0,2000000.0,,2000000.0,2000000.0,2000000.0,2000000.0,,,,,,,2000000.0,,,,,2000000.0
,60000.0,60000.0,60000.0,,,,,60000.0,,60000.0,,,,,60000.0,,60000.0,,60000.0,60000.0,,,60000.0,,,,,,60000.0,60000.0,,,60000.0,60000.0,,1100000.0,,60000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6717333.34,6717333.34,6717333.34,,6717333.34,6717333.34,6717333.34,6717333.34,6717333.34,6717333.34,6717333.34,6717333.34,6717333.34,6717333.34,,6717333.34,,6717333.34,,,,,,,,,,,,,,,,,,,,,6717333.34
,,,,,,,,,,2322000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322000.0
1440000.0,1440000.0,1440000.0,1440000.0,,,1440000.0,1440000.0,1440000.0,1440000.0,,,1440000.0,1440000.0,1440000.0,1440000.0,1440000.0,,1440000.0,,,1440000.0,1440000.0,1440000.0,,1440000.0,1440000.0,1440000.0,1440000.0,,1440000.0,1440000.0,1440000.0,1440000.0,1440000.0,1440000.0,,,1440000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,,,1988666.66,,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66
,,,,,5660000.0,,5660000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5660000.0
,,,,,,,,,,2000000.0,,,,,,,,,,,,2000000.0,,,,,,,,,,,,,,,,2000000.0
,,,50000.0,,,,,,,50000.0,50000.0,,,50000.0,50000.0,,,50000.0,50000.0,,,,,,50000.0,,50000.0,50000.0,50000.0,,,,,,,,,50000.0
,,,,20750000.0,20750000.0,,,,,,,,20750000.0,,,,,,20750000.0,20750000.0,,20750000.0,20750000.0,20750000.0,20750000.0,,20750000.0,,,,,,,,,,,20750000.0
,,,,,20000000.0,,,20000000.0,,,,,,,,15200000.0,,,,,,,,,,,,,,,,,,,,,,20000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000000.0,,6000000.0,,,,,6000000.0,,,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,6000000.0,,,,,,,6000000.0,6000000.0,,,,,,,,,,3500000.0,,,,6000000.0
18062333.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18062333.34
,,,,,,,1130000.0,,,1130000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130000.0
,,,,,,,,4700000.0,,,,,,,,,,,,,,,,4700000.0,,,,,,,,,,4700000.0,4700000.0,,,4700000.0
,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,,1000000.0,,,,,,,,,,,,1000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943333.34,1943333.34,,,,,,,,,,,,,,,1943333.34,,,1943333.34,1943333.34,,,,,1943333.34,,,1943333.34,,,,,,1943333.34,1943333.34,,1943333.34,1943333.34
10200000.0,10200000.0,10200000.0,,,10200000.0,,10200000.0,10200000.0,10200000.0,,10200000.0,10200000.0,10200000.0,,,10200000.0,10200000.0,10200000.0,,10200000.0,,10200000.0,10200000.0,,10200000.0,,,10200000.0,10200000.0,10200000.0,,10200000.0,10200000.0,,,,,10200000.0
1400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20642000.0,20642000.0,20642000.0,20642000.0,,,,1400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1960000.0,1960000.0,,1960000.0,,,,,,1960000.0,,,,,,,,1960000.0,1960000.0,,,,,,,40000000.0,,,1960000.0
,,21600000.0,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,32000.0,,,,,21600000.0
,,,15110000.0,,15110000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15110000.0
12221000.0,,12221000.0,12221000.0,12221000.0,12221000.0,12221000.0,12221000.0,,,,,12221000.0,12221000.0,,,,,,,,,,,,,,,,,,,,,,,,,12221000.0
,1900000.0,1900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800000.0,800000.0,800000.0,,,800000.0,,,,,,,800000.0,,,,,800000.0,,,,,,,,,,,,800000.0,,,,,,,,,800000.0
,4052000.0,,,,4052000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4052000.0
,,,200000.0,200000.0,,200000.0,,200000.0,,,200000.0,200000.0,,,,200000.0,200000.0,,,200000.0,200000.0,200000.0,,,,,200000.0,,,200000.0,,200000.0,,200000.0,,,,200000.0
,10000000.0,,,,,,10000000.0,10000000.0,,10000000.0,,10000000.0,,,,,,,,,,,,,,,,10000000.0,,10000000.0,,10000000.0,,,,,,10000000.0
,,4000000.0,,,,,,,,,,,,,,,,,,,,,,4000000.0,,,4000000.0,4000000.0,,,,,,,,,,4000000.0
,,,,,140000.0,,,,,,,,,,,,140000.0,,,,140000.0,,,,,,,,,,,,,,,,,140000.0
,,,,,262666.66,262666.66,,,,262666.66,262666.66,262666.66,,,,262666.66,262666.66,,,262666.66,,,,,,,,,,,,,,,,,,262666.66
,,,,,,,,,,,,,,,5000000.0,,,5000000.0,,,,,,,,,,,,,,,,,,,,5000000.0
2000000.0,2000000.0,,2000000.0,2000000.0,2000000.0,2000000.0,,,,,,,,,,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,,2000000.0,,,,,2000000.0,,,2000000.0,,,,,,,2000000.0
,10000000.0,,10000000.0,10000000.0,10000000.0,,10000000.0,10000000.0,10000000.0,,,10000000.0,10000000.0,10000000.0,,10000000.0,,10000000.0,10000000.0,,10000000.0,,,10000000.0,10000000.0,10000000.0,,10000000.0,10000000.0,,,,10000000.0,10000000.0,,10000000.0,,10000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200000.0,5200000.0,,,5200000.0,,,,5200000.0,5200000.0,5200000.0,,5200000.0,5200000.0,,,,,,,,,,,,,,,,,,,,,,,,,5200000.0
,,108000.0,,,,,,,,108000.0,108000.0,108000.0,,,108000.0,,108000.0,,108000.0,108000.0,,,,,,,108000.0,,,,,,,108000.0,108000.0,,,108000.0
,2000000.0,,,,,,,,2000000.0,2000000.0,,,,,,,,,,,,,,,2000000.0,,2000000.0,,,2000000.0,,,,,,,,2000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3520000.0,,,,3520000.0,3520000.0,,,,3520000.0,,,3520000.0,,,,3520000.0,3520000.0,3520000.0,,3520000.0,,3520000.0,,,,,,,,,,,,,,,3520000.0
,,,,,,,,,,,,,,,,,,600000.0,,,,600000.0,600000.0,,,,,,,,600000.0,,2500000.0,,,,,600000.0
,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,1000000.0
,,200000.0,200000.0,200000.0,,,,,200000.0,,,200000.0,,200000.0,,200000.0,,,200000.0,,,,,,,200000.0,,,,,200000.0,,,,,,,200000.0
,,,,,,,,,,,,,20000000.0,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,20000000.0
1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34,1809333.34
,,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,,1500000.0,,,,,,,177000.0,,,,177000.0,177000.0,,,,,,,177000.0,177000.0,,,,,,,,1500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,8000000.0,,8000000.0,,,,,,,,,,,,,,,8000000.0
10440000.0,,,10440000.0,10440000.0,10440000.0,10440000.0,10440000.0,10440000.0,,10440000.0,,10440000.0,10440000.0,10440000.0,10440000.0,,,10440000.0,,,10440000.0,,10440000.0,,10440000.0,,10440000.0,,10440000.0,10440000.0,,10440000.0,10440000.0,,10440000.0,10440000.0,,10440000.0
,,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0
,3400000.0,,,,,,,,,3400000.0,,,3400000.0,,3400000.0,,3400000.0,,,,,3400000.0,,,,3400000.0,3400000.0,,3400000.0,3400000.0,,,,3400000.0,,,,3400000.0
400000.0,,400000.0,,,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,,400000.0,,,400000.0,,,400000.0,400000.0,400000.0,400000.0,,400000.0,,400000.0,,,,400000.0,,400000.0,,400000.0,,,,,400000.0
,,,,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,,5000000.0,,5000000.0,,5000000.0,,5000000.0,,5000000.0,,,,,5000000.0,,5000000.0,5000000.0,,,,,5000000.0,5000000.0,,,,,5000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5000000.0,5000000.0,,,,,,,5000000.0,5000000.0,5000000.0,,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,5000000.0,,5000000.0,5000000.0,,,,5000000.0
,560000.0,,,560000.0,,560000.0,560000.0,,560000.0,560000.0,,,560000.0,,,560000.0,560000.0,,,,,560000.0,,,560000.0,560000.0,560000.0,,,,560000.0,560000.0,,,,,,560000.0
,,,,,,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0
,,,,700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0,,,,,,,,,,,4000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550000.0,,,,,,
,,,,,,304000.0,304000.0,304000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304000.0
,,600000.0,,,,,,,600000.0,,600000.0,,600000.0,600000.0,600000.0,,600000.0,600000.0,,,600000.0,,,,,,,,,,,600000.0,,600000.0,,600000.0,,600000.0
3034400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3034400.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000000.0,,,,,,,,,,,2000000.0,,2000000.0,,,,,,,,,,,,,,,,2000000.0,,,,2000000.0,,,,,2000000.0
,2000000.0,,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,,,,,,,2000000.0
,39030000.0,,39030000.0,39030000.0,39030000.0,39030000.0,,,39030000.0,,39030000.0,,39030000.0,,39030000.0,39030000.0,39030000.0,39030000.0,,,39030000.0,39030000.0,39030000.0,39030000.0,39030000.0,39030000.0,,39030000.0,,39030000.0,39030000.0,39030000.0,39030000.0,,,,,39030000.0
